Area Abbrv,Division,Department Name,Fund,Department,Acct Type,Account Name,CurrYrOrigSep,CurrYrOrigOct,CurrYrOrigNov,CurrYrOrigDec,CurrYrOrigJan,CurrYrOrigFeb,CurrYrOrigMar,CurrYrOrigApr,CurrYrOrigMay,CurrYrOrigJun,CurrYrOrigJul,CurrYrOrigAug,CurrYrAdjSep,CurrYrAdjOct,CurrYrAdjNov,CurrYrAdjDec,CurrYrAdjJan,CurrYrAdjFeb,CurrYrAdjMar,CurrYrAdjApr,CurrYrAdjMay,CurrYrAdjJun,CurrYrAdjJul,CurrYrAdjAug,CurrYrActualsSep,CurrYrActualsOct,CurrYrActualsNov,CurrYrActualsDec,CurrYrActualsJan,CurrYrActualsFeb,CurrYrActualsMar,CurrYrActualsApr,CurrYrActualsMay,CurrYrActualsJun,CurrYrActualsJul,CurrYrActualsAug,PrevYrActualsSep,PrevYrActualsOct,PrevYrActualsNov,PrevYrActualsDec,PrevYrActualsJan,PrevYrActualsFeb,PrevYrActualsMar,PrevYrActualsApr,PrevYrActualsMay,PrevYrActualsJun,PrevYrActualsJul,PrevYrActualsAug
VPI,Cypress Center,Speech,F10 - Operating,0502101201 - Speech,7,74 - Pool-Monthly Chgs,$0 ,$0 ,$0 ,$0 ,$2 ,$2 ,$0 ,$0 ,$2 ,$0 ,$0 ,$2 ,$0 ,$0 ,$0 ,$0 ,$2 ,$2 ,$0 ,$0 ,$2 ,$0 ,$0 ,$2 ,$0 ,$0 ,$0 ,$0 ,$0 ,$1 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,Cypress Center,Tutoring,F10 - Operating,0502000007 - Tutoring,6,62 - Pool-PT Faculty,"$3,172 ","$2,379 ","$2,379 ","$1,586 ","$1,586 ","$3,172 ","$2,379 ","$3,172 ","$1,586 ","$1,982 ","$1,982 ","$1,982 ","$3,389 ","$2,647 ","$2,653 ","$1,882 ","$1,693 ","$3,456 ","$2,690 ","$3,449 ","$1,876 ","$2,227 ","$2,187 ","$2,304 ","$2,382 ","$3,163 ","$3,000 ","$2,770 ",$610 ,"$1,908 ","$3,253 ","$2,644 ","$2,720 ",,,,"$3,919 ","$3,966 ","$3,966 ","$2,847 ",$0 ,"$2,640 ","$5,395 ","$4,230 ","$4,087 ",$97 ,$773 ,"$1,004 "
VPI,Cypress Center,Tutoring,F10 - Operating,0502000007 - Tutoring,6,65 - Staff Benefits,$95 ,$71 ,$71 ,$48 ,$48 ,$95 ,$71 ,$95 ,$48 ,$59 ,$59 ,$59 ,$101 ,$79 ,$79 ,$57 ,$51 ,$103 ,$80 ,$103 ,$57 ,$66 ,$65 ,$71 ,$73 ,$96 ,$91 ,$84 ,$19 ,$58 ,$99 ,$81 ,$83 ,,,,$120 ,$121 ,$121 ,$87 ,$0 ,$81 ,$165 ,$129 ,$125 ,$3 ,$24 ,$31 
VPI,Cypress Center,Tutoring,F10 - Operating,0502000007 - Tutoring,6,66 - Pool-Other Employee Benefits,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$5 ,$6 ,$6 ,$5 ,$1 ,$4 ,$7 ,$5 ,$5 ,,,,$2 ,$1 ,$0 ,$0 ,$0 ,$5 ,$11 ,$8 ,$8 ,$0 ,$2 ,$2 
VPI,Cypress Center,Tutoring,F10 - Operating,0502000007 - Tutoring,7,73 - Pool-Other Oper,$0 ,$0 ,$0 ,$25 ,$0 ,$0 ,$0 ,$0 ,$25 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$25 ,$0 ,$0 ,$0 ,$0 ,$25 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,6,61 - Pool Faculty,"$14,612 ","$15,712 ","$16,260 ","$13,332 ","$13,700 ","$14,064 ","$13,880 ","$14,980 ","$13,700 ","$14,248 ","$13,698 ","$12,417 ","$14,837 ","$16,234 ","$17,061 ","$13,836 ","$13,908 ","$14,272 ","$14,088 ","$15,380 ","$14,100 ","$14,456 ","$14,063 ","$12,782 ","$10,612 ","$10,612 ","$18,558 ","$18,558 ","$10,612 ","$10,612 ","$12,797 ","$14,982 ","$12,797 ",,,,"$10,404 ","$14,789 ","$19,173 ","$14,789 ","$10,404 ","$10,404 ","$13,912 ","$17,420 ","$17,419 ","$14,979 ","$12,692 ","$10,404 "
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,6,62 - Pool-PT Faculty,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,"($1,382)","($1,678)","($1,639)",($428),$875 ,"$1,044 ","$1,027 ","$1,062 ",$890 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,,,,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 ,$875 
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,6,65 - Staff Benefits,"$2,291 ","$2,462 ","$2,547 ","$2,093 ","$2,150 ","$2,206 ","$2,178 ","$2,348 ","$2,150 ","$2,235 ","$2,149 ","$1,951 ","$2,328 ","$2,509 ","$2,601 ","$2,137 ","$2,182 ","$2,243 ","$2,215 ","$2,392 ","$2,188 ","$2,267 ","$2,186 ","$1,988 ","$1,530 ","$1,971 ","$2,201 ","$2,247 ","$1,755 ","$1,771 ","$1,879 ","$2,007 ","$1,878 ",,,,"$1,828 ","$2,071 ","$2,312 ","$2,072 ","$1,826 ","$1,824 ","$2,034 ","$2,217 ","$2,214 ","$2,076 ","$1,948 ","$1,814 "
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,6,66 - Pool-Other Employee Benefits,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$1 ,$17 ,$17 ,$17 ,$17 ,$40 ,$29 ,$17 ,$17 ,$17 ,,,,$17 ,$17 ,$17 ,$17 ,$39 ,$30 ,$17 ,$17 ,$17 ,$17 ,$17 ,$17 
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,7,71 - Pool-Services,$0 ,$300 ,$300 ,"$1,200 ",$200 ,$0 ,"$1,200 ",$0 ,$500 ,$0 ,$0 ,$500 ,$0 ,$300 ,$300 ,"$1,200 ",$200 ,$0 ,"$1,200 ",$0 ,$500 ,$0 ,$0 ,$500 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,7,73 - Pool-Other Oper,"$3,000 ","$2,500 ","$2,500 ","$1,200 ","$1,000 ","$1,200 ",$600 ,$600 ,$600 ,$300 ,$300 ,"$1,200 ","$3,000 ","$2,500 ","$2,500 ","$1,200 ","$1,000 ","$1,200 ",$600 ,"$8,100 ","($2,700)",$300 ,$300 ,"$1,200 ",$0 ,$477 ,"$3,453 ",($112),$0 ,$809 ,$371 ,$822 ,"$1,227 ",,,,$0 ,$0 ,"$1,041 ",$738 ,$375 ,$375 ,$0 ,"$1,072 ",$830 ,"$2,392 ",$395 ,"$1,023 "
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,7,74 - Pool-Monthly Chgs,$3 ,$3 ,$1 ,$1 ,$5 ,$1 ,$5 ,$1 ,$8 ,$7 ,$7 ,$8 ,$3 ,$3 ,$1 ,$1 ,$5 ,$1 ,$5 ,$1 ,$8 ,$7 ,$7 ,$8 ,$0 ,$0 ,$0 ,$0 ,$0 ,$1 ,$0 ,$1 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$41 ,$0 
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,7,78 - Pool-Cap Equip,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,8,"87 - Furniture, Fixtures, Equipment",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,300 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,6,62 - Pool-PT Faculty,"$17,620 ","$20,376 ","$20,376 ","$17,220 ","$3,641 ","$18,198 ","$20,772 ","$20,270 ","$16,134 ","$16,652 ","$16,505 ","$15,918 ","$18,008 ","$20,972 ","$20,969 ","$17,720 ","$3,781 ","$18,654 ","$21,456 ","$20,846 ","$16,749 ","$17,089 ","$16,807 ","$16,248 ","$9,768 ","$18,417 ","$19,413 ","$16,498 ","$6,742 ","$11,759 ","$24,063 ","$18,193 ","$19,191 ",,,,"$11,862 ","$19,243 ","$19,565 ","$17,858 ","$2,565 ","$12,061 ","$24,332 ","$18,106 ","$19,968 ","$3,925 ","$8,821 ","$13,292 "
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,6,63 - Pool-FT Admin/Supp,"$19,516 ","$19,516 ","$19,516 ","$19,516 ","$19,516 ","$19,516 ","$19,516 ","$19,516 ","$19,516 ","$19,516 ","$19,516 ","$19,523 ","$17,886 ","$19,829 ","$17,994 ","$15,971 ","$15,971 ","$18,092 ","$19,829 ","$19,829 ","$19,829 ","$19,829 ","$19,829 ","$19,838 ","$17,887 ","$19,830 ","$17,994 ","$15,971 ","$15,971 ","$18,092 ","$20,213 ","$20,213 ","$20,213 ",,,,"$15,658 ","$15,658 ","$15,658 ","$15,658 ","$15,658 ","$15,658 ","$15,658 ","$15,658 ","$15,658 ","$15,658 ","$15,658 ","$16,501 "
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,6,64 - Pool-PT Admin/Supp,"$7,676 ","$7,776 ","$7,685 ","$8,367 ","$3,527 ","$9,111 ","$8,212 ","$8,960 ","$9,202 ","$9,772 ","$8,088 ","$8,445 ","$7,855 ","$8,032 ","$7,939 ","$8,582 ","$3,563 ","$9,344 ","$8,530 ","$9,214 ","$9,456 ","$9,956 ","$8,173 ","$8,560 ","$3,262 ","$6,721 ","$5,999 ","$5,907 ","$2,740 ","$5,449 ","$10,847 ","$9,243 ","$9,753 ",,,,"$4,154 ","$10,002 ","$9,241 ","$7,917 ","$2,923 ","$8,822 ","$10,772 ","$8,237 ","$8,065 ","$3,776 ","$3,335 ","$7,950 "
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,6,65 - Staff Benefits,"$3,784 ","$3,869 ","$3,867 ","$3,793 ","$3,240 ","$3,844 ","$3,894 ","$3,902 ","$3,785 ","$3,818 ","$3,763 ","$3,757 ","$3,853 ","$3,947 ","$3,945 ","$3,866 ","$3,297 ","$3,917 ","$3,976 ","$3,979 ","$3,863 ","$3,889 ","$3,827 ","$3,816 ","$2,401 ","$3,254 ","$3,184 ","$2,892 ","$2,517 ","$2,760 ","$3,428 ","$3,216 ","$3,578 ",,,,"$2,671 ","$3,132 ","$3,198 ","$3,100 ","$2,490 ","$2,901 ","$3,475 ","$3,174 ","$3,194 ","$2,511 ","$2,699 ","$2,950 "
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,6,66 - Pool-Other Employee Benefits,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$195 ,$132 ,$169 ,$145 ,$120 ,$132 ,$166 ,$212 ,$189 ,$189 ,,,,$114 ,$138 ,$133 ,$117 ,$124 ,$146 ,$157 ,$148 ,$143 ,$100 ,$109 ,$137 
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,7,71 - Pool-Services,"$1,332 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$3,711 ",$0 ,$0 ,$0 ,"$1,332 ",$0 ,($463),$353 ,$0 ,$0 ,$0 ,$0 ,"$3,711 ",$0 ,$0 ,$0 ,$0 ,"$1,332 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,894 ",,,,$0 ,$60 ,$0 ,"$1,272 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$2,894 "
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,7,73 - Pool-Other Oper,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$463 ,$110 ,$281 ,$0 ,"$3,636 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$71 ,$0 ,$544 ,$0 ,$126 ,"$3,386 ",,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,7,74 - Pool-Monthly Chgs,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$805 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$1 ,$0 ,$1 ,$279 ,$1 ,$0 ,$521 ,$0 ,$1 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$26 ,$0 
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,6,63 - Pool-FT Admin/Supp,"$42,998 ","$42,998 ","$42,998 ","$42,998 ","$42,998 ","$42,998 ","$42,998 ","$42,998 ","$42,998 ","$42,998 ","$42,998 ","$43,001 ","$39,804 ","$39,804 ","$36,852 ","$36,852 ","$39,334 ","$43,830 ","$43,830 ","$43,830 ","$43,830 ","$43,862 ","$43,862 ","$43,874 ","$39,806 ","$39,806 ","$36,854 ","$36,854 ","$39,336 ","$44,027 ","$44,027 ","$44,027 ","$44,027 ",,,,"$38,895 ","$39,838 ","$39,838 ","$39,838 ","$39,838 ","$39,838 ","$39,838 ","$39,838 ","$41,407 ","$41,407 ","$40,973 ","$39,021 "
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,6,64 - Pool-PT Admin/Supp,"$3,725 ","$3,725 ","$3,725 ","$2,716 ","$2,034 ","$3,725 ","$2,886 ","$3,725 ","$3,504 ","$3,725 ","$4,322 ","$3,725 ","$3,818 ","$3,847 ","$3,841 ","$2,827 ","$2,095 ","$3,846 ","$3,025 ","$3,817 ","$3,597 ","$3,820 ","$4,391 ","$3,813 ","$2,016 ","$3,249 ","$3,032 ","$2,903 ","$1,020 ","$2,992 ","$4,342 ","$3,699 ","$3,470 ",,,,"$1,683 ","$2,584 ","$2,800 ","$1,526 ",$42 ,"$1,855 ","$3,292 ","$2,480 ","$2,976 ","$2,273 ","$3,416 ","$4,800 "
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,6,65 - Staff Benefits,"$6,776 ","$6,776 ","$6,776 ","$6,746 ","$6,726 ","$6,776 ","$6,751 ","$6,776 ","$6,770 ","$6,776 ","$6,794 ","$6,777 ","$6,922 ","$6,923 ","$6,922 ","$6,892 ","$6,871 ","$6,923 ","$6,898 ","$6,922 ","$6,916 ","$6,922 ","$6,939 ","$6,918 ","$5,211 ","$6,690 ","$5,410 ","$5,543 ","$5,408 ","$6,163 ","$6,161 ","$6,541 ","$6,570 ",,,,"$6,257 ","$6,344 ","$6,351 ","$6,316 ","$6,256 ","$6,305 ","$6,404 ","$6,345 ","$6,817 ","$6,784 ","$6,787 ","$6,140 "
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,6,66 - Pool-Other Employee Benefits,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$431 ,$402 ,$402 ,$370 ,$370 ,$473 ,$503 ,$465 ,$449 ,$447 ,,,,$391 ,$398 ,$398 ,$398 ,$478 ,$452 ,$418 ,$404 ,$420 ,$419 ,$417 ,$400 
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,7,71 - Pool-Services,$0 ,$0 ,"$802,480 ","$149,800 ",$0 ,$0 ,$0 ,"$620,340 ","$94,640 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$802,480 ","$133,529 ",$0 ,"$43,811 ",$0 ,"$620,340 ","$94,640 ",$0 ,$0 ,$0 ,$0 ,$0 ,"$936,008 ",$0 ,$0 ,$0 ,$0 ,"$100,943 ","$657,848 ",,,,$0 ,$0 ,"$802,480 ",$0 ,$0 ,$0 ,$0 ,"$621,880 ","($1,610)",$0 ,$0 ,"($1,422,750)"
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,7,72 - Pool-Travel,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$395 ,$0 ,$0 ,$0 ,$934 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$395 ,$0 ,$0 ,$0 ,$450 ,$397 ,$64 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,7,74 - Pool-Monthly Chgs,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$5,424 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$4 ,$19 ,$2 ,$0 ,$1 ,"$1,325 ","$2,460 ",$123 ,$20 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$23 ,$0 
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,7,75 - Pool-Utilities,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$52 ,$0 ,$50 ,$50 ,$50 ,$50 ,$50 ,$50 ,$50 ,$50 ,,,,$0 ,$39 ,$0 ,$50 ,$151 ,$0 ,$50 ,$50 ,$50 ,$50 ,$50 ,$101 
VPI,Dean Ed Programs & Org Dev,Extended Learning Center,F10 - Operating,0500000042 - Extended Learning Center,6,62 - Pool-PT Faculty,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$21,420 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,"$10,500 "
VPI,Dean Ed Programs & Org Dev,Extended Learning Center,F10 - Operating,0500000042 - Extended Learning Center,6,63 - Pool-FT Admin/Supp,"$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,966 ","$12,966 ","$12,966 ","$12,966 ","$12,966 ","$12,966 ","$12,966 ","$12,966 ","$12,966 ","$12,966 ","$12,966 ","$12,957 ","$12,965 ","$12,965 ","$12,965 ","$12,965 ","$12,965 ","$12,965 ","$12,965 ","$12,965 ","$12,965 ",,,,"$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$12,711 ","$23,211 "
VPI,Dean Ed Programs & Org Dev,Extended Learning Center,F10 - Operating,0500000042 - Extended Learning Center,6,64 - Pool-PT Admin/Supp,"$2,119 ","$2,175 ","$1,919 ","$1,453 ","$1,841 ","$1,972 ","$1,901 ","$2,119 ","$2,119 ","$1,835 ","$1,711 ","$1,711 ","$2,173 ","$2,263 ","$2,006 ","$1,549 ","$1,892 ","$2,033 ","$1,978 ","$2,182 ","$2,181 ","$1,896 ","$1,768 ","$1,815 ","$1,020 ","$1,621 ","$1,327 ","$1,276 ","$1,058 ","$1,260 ","$2,468 ","$2,172 ","$2,025 ",,,,"$1,971 ","$2,222 ","$2,209 ","$1,955 ",$828 ,"$1,141 ","$1,561 ","$1,450 ","$1,848 ","$2,025 ",$738 ,"$2,785 "
VPI,Dean Ed Programs & Org Dev,Extended Learning Center,F10 - Operating,0500000042 - Extended Learning Center,6,65 - Staff Benefits,"$2,034 ","$2,035 ","$2,028 ","$2,014 ","$2,025 ","$2,029 ","$2,027 ","$2,034 ","$2,034 ","$2,025 ","$2,022 ","$2,022 ","$2,078 ","$2,080 ","$2,073 ","$2,059 ","$2,069 ","$2,073 ","$2,071 ","$2,078 ","$2,078 ","$2,069 ","$2,066 ","$2,064 ","$2,010 ","$2,610 ","$2,316 ","$2,376 ","$2,309 ","$2,337 ","$2,354 ","$2,352 ","$2,339 ",,,,"$2,437 ","$2,446 ","$2,447 ","$2,440 ","$2,397 ","$2,406 ","$2,442 ","$2,424 ","$2,433 ","$2,433 ","$2,391 ","$2,776 "
VPI,Dean Ed Programs & Org Dev,Extended Learning Center,F10 - Operating,0500000042 - Extended Learning Center,6,66 - Pool-Other Employee Benefits,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$128 ,$132 ,$133 ,$132 ,$132 ,$158 ,$155 ,$140 ,$134 ,$134 ,,,,$129 ,$129 ,$127 ,$127 ,$154 ,$152 ,$136 ,$130 ,$131 ,$131 ,$129 ,$138 
VPI,Dean Ed Programs & Org Dev,Extended Learning Center,F10 - Operating,0500000042 - Extended Learning Center,7,71 - Pool-Services,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$353 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,Dean Ed Programs & Org Dev,Extended Learning Center,F10 - Operating,0500000042 - Extended Learning Center,7,72 - Pool-Travel,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$220 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,Dean Ed Programs & Org Dev,Extended Learning Center,F10 - Operating,0500000042 - Extended Learning Center,7,73 - Pool-Other Oper,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,($353),"$1,542 ",$0 ,$570 ,($367),$0 ,$0 ,$0 ,$353 ,$0 ,$0 ,$0 ,$0 ,$0 ,$47 ,$438 ,$710 ,$489 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 
VPI,Dean Ed Programs & Org Dev,Extended Learning Center,F10 - Operating,0500000042 - Extended Learning Center,7,74 - Pool-Monthly Chgs,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$10 ,$0 ,$357 ,$0 ,$2 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$5 ,$0 
VPI,Director Library,Library - HCPL,F10 - Operating,0500000058 - Library - HCPL,6,61 - Pool Faculty,"$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,853 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,851 ","$8,853 ",$227 ,$227 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,,$434 ,$434 ,$434 ,$434 ,$434 ,$434 ,$434 ,$434 ,$434 ,$434 ,$434 ,$430 
