Area Abbrv,Division,Department Name,Fund,Department,Acct Type,Account Name,CurrYrOrigSep,CurrYrOrigOct,CurrYrOrigNov,CurrYrOrigDec,CurrYrOrigJan,CurrYrOrigFeb,CurrYrOrigMar,CurrYrOrigApr,CurrYrOrigMay,CurrYrOrigJun,CurrYrOrigJul,CurrYrOrigAug,CurrYrOrigYrTotal,CurrYrAdjSep,CurrYrAdjOct,CurrYrAdjNov,CurrYrAdjDec,CurrYrAdjJan,CurrYrAdjFeb,CurrYrAdjMar,CurrYrAdjApr,CurrYrAdjMay,CurrYrAdjJun,CurrYrAdjJul,CurrYrAdjAug,CurrYrAdjYrTotal,CurrYrActualsSep,CurrYrActualsOct,CurrYrActualsNov,CurrYrActualsDec,CurrYrActualsJan,CurrYrActualsFeb,CurrYrActualsMar,CurrYrActualsApr,CurrYrActualsMay,CurrYrActualsJun,CurrYrActualsJul,CurrYrActualsAug,CurrYrActualsYrTotal,PrevYrActualsSep,PrevYrActualsOct,PrevYrActualsNov,PrevYrActualsDec,PrevYrActualsJan,PrevYrActualsFeb,PrevYrActualsMar,PrevYrActualsApr,PrevYrActualsMay,PrevYrActualsJun,PrevYrActualsJul,PrevYrActualsAug,PrevYrActualsYrTotal
VPI,Cypress Center,Manufact Tech,F10 - Operating,0502150903 - Manufact Tech,6,63 - Pool-FT Admin/Supp,8325,8325,8325,8325,8325,8325,8325,8325,8325,8325,8325,8331,99906,8325,8325,8325,8325,8325,8325,8325,8325,8325,8325,8325,8331,99906,8492,8492,8492,8492,8492,8492,8492,8492,8492,8492.0,8492.0,8492.0,76428,8326,8326,8326,8326,8326,8326,8326,8326,8326,8326,8326,8326,99906
VPI,Cypress Center,Manufact Tech,F10 - Operating,0502150903 - Manufact Tech,6,65 - Staff Benefits,2886,3056,3141,2687,3191,3297,3244,3563,3191,2432,2404,2339,35431,2942,3114,3198,2739,3238,3349,3293,3619,3245,2479,2452,2377,36045,2135,2576,2603,2604,2241,2438,2474,2530,2382,2478.0555555555557,2485.1555555555556,2492.2555555555555,21984,3337,3467,3596,3443,3379,2349,2492,2595,2592,2284,2288,2286,34107
VPI,Cypress Center,Manufact Tech,F10 - Operating,0502150903 - Manufact Tech,6,66 - Pool-Other Employee Benefits,84,84,84,84,84,84,84,84,84,84,84,84,1008,84,84,84,84,84,84,84,84,84,84,84,84,1008,94,93,8,8,39,103,56,15,11,16.194444444444436,9.944444444444429,3.6944444444444287,426,20,60,100,58,64,19,54,96,96,8,8,8,591
VPI,Cypress Center,Manufact Tech,F10 - Operating,0502150903 - Manufact Tech,7,71 - Pool-Services,0,0,0,2000,0,0,0,0,2000,0,0,0,4000,0,0,0,2000,0,0,0,0,2000,0,0,0,4000,0,0,0,0,0,0,0,0,685,304.44444444444446,350.1111111111111,395.7777777777777,685,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Cypress Center,Manufact Tech,F10 - Operating,0502150903 - Manufact Tech,7,73 - Pool-Other Oper,5000,0,1000,2000,0,0,3000,0,2000,0,0,3000,16000,2880,0,1000,2000,15000,0,3000,-7500,0,0,0,3000,19380,0,0,7,1388,0,0,0,0,952,461.27777777777777,501.3777777777778,541.4777777777779,2347,0,91,0,0,0,0,203,7939,3628,2516,-482,1655,15551
VPI,Cypress Center,Manufact Tech,F10 - Operating,0502150903 - Manufact Tech,7,74 - Pool-Monthly Chgs,5,5,2,1,1,1,2,5,10,5,3,5,45,5,5,2,1,1,1,2,5,10,5,3,5,45,0,4,-4,0,0,0,0,0,0,-0.3333333333333335,-0.40000000000000013,-0.4666666666666668,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VPI,Cypress Center,Mathematics,F10 - Operating,0502100301 - Mathematics,6,61 - Pool Faculty,12639,12891,13017,12345,12429,12513,12471,12723,12429,13437,13185,12603,152682,12891,13143,13269,12588,12759,12747,12705,13005,12711,13767,13515,12928,156028,13371,13371,13371,13371,16299,12273,12639,12639,12273,12527.166666666666,12374.666666666666,12222.166666666666,119606,6328,6328,6328,5828,7428,13248,13248,13248,13248,14473,13773,15173,128655
VPI,Cypress Center,Mathematics,F10 - Operating,0502100301 - Mathematics,6,62 - Pool-PT Faculty,4368,5040,4872,2520,126,3402,3402,3654,2016,0,0,0,29400,3276,3818,3692,1909,126,3457,3457,3709,2043,0,0,1,25488,2196,2745,2772,2745,0,0,1098,2196,1098,638.9999999999995,436.7999999999993,234.59999999999945,14850,0,1575,3150,1575,0,525,945,1365,1365,0,0,0,10500
VPI,Cypress Center,Mathematics,F10 - Operating,0502100301 - Mathematics,6,65 - Staff Benefits,2090,2149,2164,1989,1930,2042,2035,2082,1987,2083,2044,1953,24548,2128,2188,2203,2027,1970,2081,2074,2122,2026,2123,2084,1981,25007,1755,2213,1996,2042,2049,1839,1878,1917,1856,1872.5277777777776,1857.1444444444444,1841.761111111111,17544,766,815,863,788,826,1963,1984,1993,1991,2014,1974,2045,18022
VPI,Cypress Center,Mathematics,F10 - Operating,0502100301 - Mathematics,6,66 - Pool-Other Employee Benefits,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12,21,22,22,19,49,20,19,21,19,22.22222222222222,21.955555555555556,21.68888888888889,211,8,11,14,10,23,22,18,19,19,17,17,17,195
VPI,Cypress Center,Mathematics,F10 - Operating,0502100301 - Mathematics,7,74 - Pool-Monthly Chgs,3,3,3,5,3,3,3,3,5,3,3,5,42,3,3,3,5,3,3,3,3,5,3,3,5,42,13,4,11,0,2,10,0,9,1,1.8055555555555545,1.0555555555555536,0.3055555555555536,51,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Cypress Center,Music,F10 - Operating,0502101502 - Music,6,62 - Pool-PT Faculty,1092,1260,1218,630,42,1134,1134,1218,672,0,0,0,8400,1119,1311,1293,668,138,1161,1161,1245,686,0,0,2,8784,1098,1098,1098,1098,0,627,627,627,314,235.05555555555543,135.68888888888887,36.32222222222208,6588,1050,2100,2100,1050,2100,1400,1120,840,840,0,0,0,12600
VPI,Cypress Center,Music,F10 - Operating,0502101502 - Music,6,65 - Staff Benefits,33,38,37,19,1,34,34,37,20,0,0,0,253,34,40,39,20,4,35,35,38,20,0,0,0,265,62,62,62,62,0,35,35,35,18,13.055555555555543,7.422222222222203,1.788888888888863,371,58,116,116,58,116,77,62,46,46,0,0,0,693
VPI,Cypress Center,Music,F10 - Operating,0502101502 - Music,6,66 - Pool-Other Employee Benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,1,1,1,0.5,0.3999999999999999,0.2999999999999998,10,2,4,3,0,4,3,2,2,2,0,0,0,22
VPI,Cypress Center,Philosophy,F10 - Operating,0502100902 - Philosophy,6,62 - Pool-PT Faculty,546,630,609,315,21,567,567,609,336,0,0,0,4200,546,654,657,339,21,567,567,657,384,0,0,0,4392,1098,1098,0,0,0,0,0,0,0,-396.5000000000001,-524.6000000000003,-652.7000000000002,2196,1050,1050,0,0,0,1400,700,0,0,0,0,0,4200
VPI,Cypress Center,Philosophy,F10 - Operating,0502100902 - Philosophy,6,65 - Staff Benefits,16,19,18,9,1,17,17,18,10,0,0,0,125,16,20,19,10,1,17,17,19,11,0,0,1,131,34,34,0,0,0,0,0,0,0,-12.277777777777779,-16.24444444444444,-20.21111111111111,67,32,32,0,0,0,43,21,0,0,0,0,0,128
VPI,Cypress Center,Philosophy,F10 - Operating,0502100902 - Philosophy,6,66 - Pool-Other Employee Benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,-0.7222222222222223,-0.9555555555555557,-1.188888888888889,4,2,2,0,0,0,3,1,0,0,0,0,0,8
VPI,Cypress Center,Philosophy,F10 - Operating,0502100902 - Philosophy,7,74 - Pool-Monthly Chgs,0,0,0,0,0,2,0,2,0,0,0,2,6,0,0,0,0,0,2,0,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Cypress Center,Poli Science,F10 - Operating,0502101805 - Poli Science,6,61 - Pool Faculty,6522,6648,6711,6375,6039,6039,6039,6039,6039,6921,6795,6499,76666,6643,6793,6880,6520,6256,6160,6160,6208,6208,7138,6916,6617,78499,6160,6160,8356,8356,8356,6160,6709,7258,6709,7136.0,7136.0,7136.0,64220,6039,7089,8139,7089,8139,6039,6459,6879,6879,8139,6039,6039,82966
VPI,Cypress Center,Poli Science,F10 - Operating,0502101805 - Poli Science,6,62 - Pool-PT Faculty,4914,5670,5481,2835,126,3402,3402,3654,2016,714,861,525,33600,2954,3406,3301,1703,126,3539,3539,3839,2133,778,893,525,26736,2745,2745,3843,3843,0,5438,3974,2510,1255,2527.4444444444443,2447.311111111111,2367.177777777778,26352,4200,5775,7350,3675,0,2450,2590,2730,2730,1400,700,0,33600
VPI,Cypress Center,Poli Science,F10 - Operating,0502101805 - Poli Science,6,65 - Staff Benefits,1158,1201,1205,1073,940,1038,1038,1046,997,1094,1079,1023,12892,1184,1229,1233,1097,962,1061,1061,1072,1021,1118,1099,1038,13175,777,920,1035,1052,861,979,941,911,823,913.4444444444443,911.711111111111,909.9777777777776,8299,1290,1438,1585,1353,1232,1239,1271,1283,1281,1308,787,744,14810
VPI,Cypress Center,Poli Science,F10 - Operating,0502101805 - Poli Science,6,66 - Pool-Other Employee Benefits,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12,10,10,12,10,25,20,16,13,11,16.694444444444443,17.211111111111112,17.727777777777778,129,11,12,11,9,25,15,13,14,14,11,10,8,152
VPI,Cypress Center,Poli Science,F10 - Operating,0502101805 - Poli Science,7,74 - Pool-Monthly Chgs,5,5,5,10,5,1,2,5,5,1,0,2,46,5,5,5,10,5,1,2,5,5,1,0,2,46,3,2,2,0,7,0,0,3,0,0.8055555555555558,0.588888888888889,0.37222222222222223,17,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Cypress Center,Psychology,F10 - Operating,0502102101 - Psychology,6,62 - Pool-PT Faculty,1638,1890,1827,945,84,2268,2268,2436,1344,0,0,0,14700,2812,3256,3175,1640,84,2323,2347,2563,1371,64,32,1,19668,2196,2196,3294,3294,2196,1882,2980,4078,2039,2932.055555555555,2981.688888888889,3031.322222222222,24156,2100,3150,2100,1050,0,2800,2240,1680,1680,1400,700,0,18900
VPI,Cypress Center,Psychology,F10 - Operating,0502102101 - Psychology,6,65 - Staff Benefits,49,57,55,28,3,68,68,73,40,0,0,0,441,51,60,59,30,3,70,70,77,41,2,1,0,464,95,95,157,157,124,106,168,229,115,176.19444444444446,183.74444444444447,191.29444444444448,1246,64,96,193,58,0,154,113,72,72,77,39,0,937
VPI,Cypress Center,Psychology,F10 - Operating,0502102101 - Psychology,6,66 - Pool-Other Employee Benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,6,8,4,6.777777777777779,7.377777777777778,7.977777777777778,35,2,2,0,0,0,6,4,3,3,3,0,0,24
VPI,Cypress Center,Psychology,F10 - Operating,0502102101 - Psychology,7,74 - Pool-Monthly Chgs,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Cypress Center,Sftwr/Prog/Scrty,F10 - Operating,0502150302 - Sftwr/Prog/Scrty,6,62 - Pool-PT Faculty,910,1050,1015,525,70,1890,1890,2030,1120,0,0,0,10500,990,1130,1015,525,70,1890,1890,2110,1200,0,0,0,10820,1830,1830,0,0,0,2440,1220,0,0,152.5,20.333333333333258,-111.83333333333348,7320,1750,1750,0,0,0,2333,1867,1400,1400,0,0,0,10500
VPI,Cypress Center,Sftwr/Prog/Scrty,F10 - Operating,0502150302 - Sftwr/Prog/Scrty,6,65 - Staff Benefits,27,32,30,16,2,57,57,61,34,0,0,0,316,29,34,30,16,2,57,57,63,36,0,0,2,326,56,56,0,0,0,74,37,0,0,4.444444444444443,0.3777777777777729,-3.688888888888897,223,96,96,0,0,0,71,57,43,43,0,0,0,406
VPI,Cypress Center,Sftwr/Prog/Scrty,F10 - Operating,0502150302 - Sftwr/Prog/Scrty,6,66 - Pool-Other Employee Benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,0.6388888888888893,0.5222222222222226,0.4055555555555559,11,0,0,0,0,0,5,4,3,3,0,0,0,14
VPI,Cypress Center,Sociology,F10 - Operating,0502102102 - Sociology,6,62 - Pool-PT Faculty,1638,1890,1827,945,84,2268,2268,2436,1344,714,861,525,16800,3303,3831,3729,1928,84,2295,2295,2511,1406,778,965,647,23772,2745,2745,3843,3843,0,1464,1281,1098,549,182.99999999999955,-170.80000000000018,-524.5999999999999,17568,1650,2700,2700,1350,0,1400,1960,2520,2520,2800,2100,1400,23100
VPI,Cypress Center,Sociology,F10 - Operating,0502102102 - Sociology,6,65 - Staff Benefits,49,57,55,28,3,68,68,73,40,21,26,16,504,50,59,57,29,3,69,69,75,42,23,29,19,524,112,154,188,72,0,82,72,62,31,17.388888888888886,3.6888888888888687,-10.01111111111112,774,65,108,134,67,0,77,87,97,97,120,81,43,977
VPI,Cypress Center,Sociology,F10 - Operating,0502102102 - Sociology,6,66 - Pool-Other Employee Benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,0,3,3,2,1,1.0833333333333335,0.8333333333333335,0.583333333333333,22,3,5,3,0,0,3,4,5,5,6,4,3,41
VPI,Cypress Center,Sociology,F10 - Operating,0502102102 - Sociology,7,74 - Pool-Monthly Chgs,0,0,0,5,0,0,0,0,5,0,0,2,12,0,0,0,5,0,0,-8,0,5,0,0,2,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Cypress Center,Speech,F10 - Operating,0502101201 - Speech,6,62 - Pool-PT Faculty,1092,1260,1218,630,105,2835,2835,3045,1680,714,861,525,16800,1693,1969,1930,996,105,2917,2917,3175,1769,778,893,526,19668,1098,1098,1098,1098,0,2510,3059,3608,1804,3015.444444444445,3276.9111111111115,3538.3777777777786,15372,1650,2700,2700,1350,2100,1925,2065,2205,2205,4200,2100,0,25200
VPI,Cypress Center,Speech,F10 - Operating,0502101201 - Speech,6,65 - Staff Benefits,33,38,37,19,3,85,85,91,50,21,26,16,504,35,40,40,21,3,87,87,95,53,23,27,16,527,34,34,34,34,0,93,124,154,77,129.1388888888889,141.98888888888888,154.8388888888889,582,50,97,97,49,116,72,76,80,80,197,98,0,1011
VPI,Cypress Center,Speech,F10 - Operating,0502101201 - Speech,6,66 - Pool-Other Employee Benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,5,6,7,4,6.166666666666668,6.733333333333334,7.300000000000001,31,3,4,3,2,4,4,4,4,4,8,4,0,46
VPI,Cypress Center,Speech,F10 - Operating,0502101201 - Speech,7,74 - Pool-Monthly Chgs,0,0,0,0,2,2,0,0,2,0,0,2,8,0,0,0,0,2,2,0,0,2,0,0,2,8,0,0,0,0,0,1,0,0,0,0.19444444444444442,0.21111111111111108,0.2277777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Cypress Center,Tutoring,F10 - Operating,0502000007 - Tutoring,6,62 - Pool-PT Faculty,3172,2379,2379,1586,1586,3172,2379,3172,1586,1982,1982,1982,27357,3389,2647,2653,1882,1693,3456,2690,3449,1876,2227,2187,2304,30453,2382,3163,3000,2770,610,1908,3253,2644,2720,2447.6944444444443,2438.3444444444444,2428.9944444444445,22448,3919,3966,3966,2847,0,2640,5395,4230,4087,97,773,1004,32924
VPI,Cypress Center,Tutoring,F10 - Operating,0502000007 - Tutoring,6,65 - Staff Benefits,95,71,71,48,48,95,71,95,48,59,59,59,819,101,79,79,57,51,103,80,103,57,66,65,71,912,73,96,91,84,19,58,99,81,83,74.75,74.5,74.25,685,120,121,121,87,0,81,165,129,125,3,24,31,1004
VPI,Cypress Center,Tutoring,F10 - Operating,0502000007 - Tutoring,6,66 - Pool-Other Employee Benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,5,1,4,7,5,5,4.722222222222222,4.688888888888889,4.655555555555556,44,2,1,0,0,0,5,11,8,8,0,2,2,39
VPI,Cypress Center,Tutoring,F10 - Operating,0502000007 - Tutoring,7,73 - Pool-Other Oper,0,0,0,25,0,0,0,0,25,0,0,0,50,0,0,0,25,0,0,0,0,25,0,0,0,50,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,6,61 - Pool Faculty,14612,15712,16260,13332,13700,14064,13880,14980,13700,14248,13698,12417,170603,14837,16234,17061,13836,13908,14272,14088,15380,14100,14456,14063,12782,175017,10612,10612,18558,18558,10612,10612,12797,14982,12797,13547.388888888889,13587.088888888888,13626.788888888888,120139,10404,14789,19173,14789,10404,10404,13912,17420,17419,14979,12692,10404,166788
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,6,62 - Pool-PT Faculty,875,875,875,875,875,875,875,875,875,875,875,875,10500,-1382,-1678,-1639,-428,875,1044,1027,1062,890,875,875,875,2396,875,875,875,875,875,875,875,875,875,875.0,875.0,875.0,7875,875,875,875,875,875,875,875,875,875,875,875,875,10500
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,6,65 - Staff Benefits,2291,2462,2547,2093,2150,2206,2178,2348,2150,2235,2149,1951,26760,2328,2509,2601,2137,2182,2243,2215,2392,2188,2267,2186,1988,27236,1530,1971,2201,2247,1755,1771,1879,2007,1878,1947.1111111111109,1953.4444444444443,1959.7777777777776,17241,1828,2071,2312,2072,1826,1824,2034,2217,2214,2076,1948,1814,24238
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,6,66 - Pool-Other Employee Benefits,1,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12,17,17,17,17,40,29,17,17,17,21.88888888888889,22.08888888888889,22.288888888888888,185,17,17,17,17,39,30,17,17,17,17,17,17,234
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,7,71 - Pool-Services,0,300,300,1200,200,0,1200,0,500,0,0,500,4200,0,300,300,1200,200,0,1200,0,500,0,0,500,4200,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,7,73 - Pool-Other Oper,3000,2500,2500,1200,1000,1200,600,600,600,300,300,1200,15000,3000,2500,2500,1200,1000,1200,600,8100,-2700,300,300,1200,19200,0,477,3453,-112,0,809,371,822,1227,841.3333333333333,852.9999999999999,864.6666666666665,7047,0,0,1041,738,375,375,0,1072,830,2392,395,1023,8240
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,7,74 - Pool-Monthly Chgs,3,3,1,1,5,1,5,1,8,7,7,8,50,3,3,1,1,5,1,5,1,8,7,7,8,50,0,0,0,0,0,1,0,1,0,0.5555555555555556,0.6222222222222222,0.6888888888888889,3,0,0,0,0,0,0,0,0,0,0,41,0,41
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,7,78 - Pool-Cap Equip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Cypress Center,Welding Tech.,F10 - Operating,0502150901 - Welding Tech.,8,87 - Furniture Fixtures Equipment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300,0,0,0,5300,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,6,62 - Pool-PT Faculty,17620,20376,20376,17220,3641,18198,20772,20270,16134,16652,16505,15918,203682,18008,20972,20969,17720,3781,18654,21456,20846,16749,17089,16807,16248,209299,9768,18417,19413,16498,6742,11759,24063,18193,19191,19469.972222222223,20162.98888888889,20856.005555555555,144045,11862,19243,19565,17858,2565,12061,24332,18106,19968,3925,8821,13292,171598
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,6,63 - Pool-FT Admin/Supp,19516,19516,19516,19516,19516,19516,19516,19516,19516,19516,19516,19523,234199,17886,19829,17994,15971,15971,18092,19829,19829,19829,19829,19829,19838,224726,17887,19830,17994,15971,15971,18092,20213,20213,20213,19904.777777777774,20188.311111111107,20471.844444444443,166387,15658,15658,15658,15658,15658,15658,15658,15658,15658,15658,15658,16501,188742
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,6,64 - Pool-PT Admin/Supp,7676,7776,7685,8367,3527,9111,8212,8960,9202,9772,8088,8445,96821,7855,8032,7939,8582,3563,9344,8530,9214,9456,9956,8173,8560,99204,3262,6721,5999,5907,2740,5449,10847,9243,9753,10221.888888888889,10934.68888888889,11647.488888888889,59921,4154,10002,9241,7917,2923,8822,10772,8237,8065,3776,3335,7950,85197
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,6,65 - Staff Benefits,3784,3869,3867,3793,3240,3844,3894,3902,3785,3818,3763,3757,45316,3853,3947,3945,3866,3297,3917,3976,3979,3863,3889,3827,3816,46175,2401,3254,3184,2892,2517,2760,3428,3216,3578,3438.0555555555557,3520.5555555555557,3603.0555555555557,27229,2671,3132,3198,3100,2490,2901,3475,3174,3194,2511,2699,2950,35497
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,6,66 - Pool-Other Employee Benefits,195,195,195,195,195,195,195,195,195,195,195,195,2340,195,195,195,195,195,195,195,195,195,195,195,195,2340,132,169,145,120,132,166,212,189,189,200.55555555555554,208.35555555555555,216.15555555555557,1455,114,138,133,117,124,146,157,148,143,100,109,137,1566
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,7,71 - Pool-Services,1332,0,0,0,0,0,0,0,3711,0,0,0,5043,1332,0,-463,353,0,0,0,0,3711,0,0,0,4933,0,1332,0,0,0,0,0,0,2894,1101.2222222222222,1227.5555555555557,1353.8888888888887,4225,0,60,0,1272,0,0,0,0,0,0,0,2894,4225
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,7,73 - Pool-Other Oper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,110,281,0,3636,0,0,0,0,0,4490,0,0,0,71,0,544,0,126,3386,1658.1388888888891,1898.0555555555557,2137.9722222222226,4127,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Dean Ed Programs & Org Dev,Academic Success,F10 - Operating,0500000069 - Academic Success,7,74 - Pool-Monthly Chgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,0,0,0,0,0,0,0,805,1,0,1,279,1,0,521,0,1,152.75,165.43333333333334,178.11666666666665,806,0,0,0,0,0,0,0,0,0,0,26,0,26
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,6,63 - Pool-FT Admin/Supp,42998,42998,42998,42998,42998,42998,42998,42998,42998,42998,42998,43001,515979,39804,39804,36852,36852,39334,43830,43830,43830,43830,43862,43862,43874,499564,39806,39806,36854,36854,39336,44027,44027,44027,44027,45229.27777777778,46080.37777777779,46931.47777777778,368766,38895,39838,39838,39838,39838,39838,39838,39838,41407,41407,40973,39021,480568
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,6,64 - Pool-PT Admin/Supp,3725,3725,3725,2716,2034,3725,2886,3725,3504,3725,4322,3725,41537,3818,3847,3841,2827,2095,3846,3025,3817,3597,3820,4391,3813,42737,2016,3249,3032,2903,1020,2992,4342,3699,3470,3792.1388888888887,3956.722222222222,4121.305555555556,26723,1683,2584,2800,1526,42,1855,3292,2480,2976,2273,3416,4800,29727
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,6,65 - Staff Benefits,6776,6776,6776,6746,6726,6776,6751,6776,6770,6776,6794,6777,81220,6922,6923,6922,6892,6871,6923,6898,6922,6916,6922,6939,6918,82968,5211,6690,5410,5543,5408,6163,6161,6541,6570,6558.916666666667,6677.433333333334,6795.950000000001,53697,6257,6344,6351,6316,6256,6305,6404,6345,6817,6784,6787,6140,77104
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,6,66 - Pool-Other Employee Benefits,431,431,431,431,431,431,431,431,431,431,431,431,5172,431,431,431,431,431,431,431,431,431,431,431,431,5172,402,402,370,370,473,503,465,449,447,484.8888888888889,495.6222222222222,506.35555555555555,3881,391,398,398,398,478,452,418,404,420,419,417,400,4994
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,7,71 - Pool-Services,0,0,802480,149800,0,0,0,620340,94640,0,0,0,1667260,0,0,802480,133529,0,43811,0,620340,94640,0,0,0,1694800,0,0,936008,0,0,0,0,100943,657848,276828.0833333333,294531.5,312234.9166666666,1694800,0,0,802480,0,0,0,0,621880,-1610,0,0,-1422750,0
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,7,72 - Pool-Travel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,934,0,0,0,0,0,0,1329,0,395,0,0,0,450,397,64,0,166.02777777777777,170.2111111111111,174.39444444444445,1306,0,0,0,0,0,0,0,0,0,0,0,0,0
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,7,74 - Pool-Monthly Chgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5424,0,0,0,0,0,0,0,5424,4,19,2,0,1,1325,2460,123,20,990.75,1101.0333333333333,1211.3166666666666,3954,0,0,0,0,0,0,0,0,0,0,23,0,23
VPI,Dean Ed Programs & Org Dev,Dean Ed Programs & Org Dev,F10 - Operating,0500000021 - Dean Ed Programs & Org Dev,7,75 - Pool-Utilities,52,52,52,52,52,52,52,52,52,52,52,52,624,52,52,52,52,52,52,52,52,52,52,52,52,624,0,50,50,50,50,50,50,50,50,61.111111111111114,64.44444444444444,67.77777777777777,402,0,39,0,50,151,0,50,50,50,50,50,101,594
VPI,Dean Ed Programs & Org Dev,Extended Learning Center,F10 - Operating,0500000042 - Extended Learning Center,6,62 - Pool-PT Faculty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21420,21420,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10500,10500
